X,sample,date.sampled,date.measured,absorbance.1,absorbance.2,species,temp,rep,notes,error_code,evap_volume,evap_relevant,date,day,meanabs,predicted_N,predicted_N_SE,n.fixed
730,2001-03-03,2017-05-16,2017-07-06,0.036,0.034,1,3,3,,,NA,,2017-05-16,42,0.035,2.2924908577840677,0.09147575111119545,2.2924908577840677
742,2001-03-04,2017-05-16,2017-07-06,0.041,0.042,1,3,4,,,NA,,2017-05-16,42,0.0415,2.7054244767747124,0.08460491485692022,2.7054244767747124
754,2001-03-05,2017-05-16,2017-07-06,0.022,0.021,1,3,5,,,NA,,2017-05-16,42,0.0215,1.4348594952650362,0.1124815971495962,1.4348594952650362
708,2001-10-01,2017-05-16,2017-07-06,0.024,0.025,1,10,1,,,NA,,2017-05-16,42,0.0245,1.625444242491488,0.10720708092809991,1.625444242491488
720,2001-10-02,2017-05-16,2017-07-06,0.028,0.031,1,10,2,,,NA,,2017-05-16,42,0.0295,1.9430854878689066,0.09911893652320751,1.9430854878689066
732,2001-10-03,2017-05-16,2017-07-06,0.019,0.024,1,10,3,,,NA,,2017-05-16,42,0.0215,1.4348594952650362,0.1124815971495962,1.4348594952650362
744,2001-10-04,2017-05-16,2017-07-06,0.014,0.013,1,10,4,,,NA,,2017-05-16,42,0.0135,0.9266335026611661,0.1277478806135941,0.9266335026611661
756,2001-10-05,2017-05-16,2017-07-06,0.023,0.024,1,10,5,,,NA,,2017-05-16,42,0.0235,1.561915993416004,0.10893340078394578,1.561915993416004
710,1-17-1,2017-05-16,2017-07-06,0.013,0.019,1,17,1,,,NA,,2017-05-16,42,0.016,1.0854541253498755,0.12281382282120912,1.0854541253498755
722,1-17-2,2017-05-16,2017-07-06,0.023,0.022,1,17,2,,,NA,,2017-05-16,42,0.0225,1.49838774434052,0.11069207878203867,1.49838774434052
734,1-17-3,2017-05-16,2017-07-06,0.028,0.029,1,17,3,,,NA,,2017-05-16,42,0.0285,1.879557238793423,0.1006582173258336,1.879557238793423
746,1-17-4,2017-05-16,2017-07-06,0.023,0.024,1,17,4,0.65ml,low_vol,NA,,2017-05-16,42,0.0235,1.561915993416004,0.10893340078394578,1.561915993416004
758,1-17-5,2017-05-16,2017-07-06,0.022,0.022,1,17,5,,,NA,,2017-05-16,42,0.022,1.4666236198027782,0.11158307505853582,1.4666236198027782
712,1-24-1,2017-05-16,2017-07-06,0.033,0.032,1,24,1,,,NA,evap,2017-05-16,42,0.0325,2.1336702350953582,0.09476687989657828,2.1336702350953582
724,1-24-2,2017-05-16,2017-07-06,0.06,0.06,1,24,2,,,NA,evap,2017-05-16,42,0.06,3.880697084671162,0.08215426247502133,3.880697084671162
736,1-24-3,2017-05-16,2017-07-06,NA,NA,1,24,3,"double acid, dicscard",,NA,evap,2017-05-16,42,NA,NA,NA,NA
748,1-24-4,2017-05-16,2017-07-06,0.026,0.026,1,24,4,,,NA,evap,2017-05-16,42,0.026,1.7207366161047133,0.10468176640940127,1.7207366161047133
760,1-24-5,2017-05-16,2017-07-06,0.019,0.019,1,24,5,,,NA,evap,2017-05-16,42,0.019,1.276038872576327,0.11708097982585153,1.276038872576327
714,1-31-1,2017-05-16,2017-07-06,0.032,0.036,1,31,1,,,NA,evap,2017-05-16,42,0.034,2.2289626087085836,0.09275316848938989,2.2289626087085836
738,1-31-3,2017-05-16,2017-07-06,0.046,0.043,1,31,3,,,NA,evap,2017-05-16,42,0.0445,2.8960092240011632,0.08238090635486285,2.8960092240011632
750,1-31-4,2017-05-16,2017-07-06,0.048,0.048,1,31,4,,,NA,evap,2017-05-16,42,0.048,3.1183580957653567,0.08063877755139137,3.1183580957653567
762,1-31-5,2017-05-16,2017-07-06,0.04,0.041,1,31,5,,,NA,evap,2017-05-16,42,0.0405,2.6418962276992284,0.0854870167548819,2.6418962276992284
985,2001-03-01,2017-05-30,2017-07-12,0.064,0.06,1,3,1,,,NA,,2017-05-30,56,0.062,4.6229268989537555,0.10746355660192902,4.6229268989537555
986,2001-03-02,2017-05-30,2017-07-12,0.023,0.022,1,3,2,,,NA,,2017-05-30,56,0.0225,1.6593923892191946,0.12121771757595787,1.6593923892191946
987,2001-03-03,2017-05-30,2017-07-12,0.023,0.022,1,3,3,,,NA,,2017-05-30,56,0.0225,1.6593923892191946,0.12121771757595787,1.6593923892191946
988,2001-03-04,2017-05-30,2017-07-12,0.035,0.033,1,3,4,480ul,low_vol,NA,,2017-05-30,56,0.034,2.522193575597611,0.1003096231370944,2.522193575597611
995,2001-03-04,2017-05-30,2017-07-12,0.036,0.036,1,3,4,500ul,low_vol,NA,,2017-05-30,56,0.036,2.6722459558373353,0.09781663477001593,2.6722459558373353
996,2001-03-05,2017-05-30,2017-07-12,0.047,0.045,1,3,5,700ul,low_vol,NA,,2017-05-30,56,0.046,3.4225078570359586,0.09210484399958009,3.4225078570359586
962,2001-03-01,2017-06-06,2017-07-12,0.052,0.054,1,3,1,,,NA,,2017-06-06,63,0.053,3.9476911878749945,0.09537949599928529,3.9476911878749945
963,2001-03-02,2017-06-06,2017-07-12,0.038,0.036,1,3,2,,,NA,,2017-06-06,63,0.037,2.7472721459571976,0.09672513542469914,2.7472721459571976
964,2001-03-03,2017-06-06,2017-07-12,0.038,0.04,1,3,3,,,NA,,2017-06-06,63,0.039,2.8973245261969223,0.09486996057701516,2.8973245261969223
965,2001-03-05,2017-06-06,2017-07-12,0.025,0.027,1,3,5,,,NA,,2017-06-06,63,0.026000000000000002,1.9219840546387128,0.11384618280599063,1.9219840546387128
979,2001-03-01,2017-06-13,2017-07-12,0.036,0.034,1,3,1,,,NA,,2017-06-13,70,0.035,2.5972197657174734,0.09901271094186438,2.5972197657174734
980,2001-03-02,2017-06-13,2017-07-12,0.033,0.034,1,3,2,,,NA,,2017-06-13,70,0.0335,2.48468048053768,0.1009946906037693,2.48468048053768
981,2001-03-03,2017-06-13,2017-07-12,0.062,0.064,1,3,3,,,NA,,2017-06-13,70,0.063,4.697953089073618,0.10925278644642925,4.697953089073618
982,2001-03-04,2017-06-13,2017-07-12,0.046,0.044,1,3,4,,,NA,,2017-06-13,70,0.045,3.3474816669160963,0.09212989972474422,3.3474816669160963
983,2001-03-05,2017-06-13,2017-07-12,0.05,0.047,1,3,5,,,NA,,2017-06-13,70,0.0485,3.6100733323356144,0.09258909172162526,3.6100733323356144
827,2001-03-01,2017-05-23,2017-07-14,0.031,0.029,1,3,1,,,NA,,2017-05-23,49,0.03,2.2220888151181617,0.10642763509785802,2.2220888151181617
851,2001-03-02,2017-05-23,2017-07-14,0.037,0.038,1,3,2,,,NA,,2017-05-23,49,0.0375,2.7847852410171288,0.09621972754505734,2.7847852410171288
875,2001-03-03,2017-05-23,2017-07-14,0.043,0.042,1,3,3,,,NA,,2017-05-23,49,0.042499999999999996,3.1599161916164404,0.09273853954242639,3.1599161916164404
899,2001-03-04,2017-05-23,2017-07-14,0.028,0.031,1,3,4,,,NA,,2017-05-23,49,0.0295,2.1845757200582305,0.10728890855914425,2.1845757200582305
923,2001-03-05,2017-05-23,2017-07-14,0.036,0.036,1,3,5,,,NA,,2017-05-23,49,0.036,2.6722459558373353,0.09781663477001593,2.6722459558373353
831,2001-10-01,2017-05-23,2017-07-14,0.019,0.022,1,10,1,,,NA,,2017-05-23,49,0.020499999999999997,1.5093400089794697,0.12574116171564298,1.5093400089794697
855,2001-10-02,2017-05-23,2017-07-14,0.036,0.034,1,10,2,,,NA,,2017-05-23,49,0.035,2.5972197657174734,0.09901271094186438,2.5972197657174734
879,2001-10-03,2017-05-23,2017-07-14,0.039,0.04,1,10,3,,,NA,,2017-05-23,49,0.0395,2.934837621256854,0.0944768450009064,2.934837621256854
903,2001-10-04,2017-05-23,2017-07-14,0.044,0.045,1,10,4,,,NA,,2017-05-23,49,0.0445,3.309968571856165,0.09218937977969303,3.309968571856165
927,2001-10-05,2017-05-23,2017-07-14,0.042,0.044,1,10,5,,,NA,,2017-05-23,49,0.043,3.1974292866763716,0.09255480927573094,3.1974292866763716
835,1-17-1,2017-05-23,2017-07-14,0.026,0.026,1,17,1,,,NA,,2017-05-23,49,0.026,1.9219840546387126,0.11384618280599063,1.9219840546387126
859,1-17-2,2017-05-23,2017-07-14,0.025,0.025,1,17,2,,,NA,,2017-05-23,49,0.025,1.8469578645188505,0.11587572215543515,1.8469578645188505
883,1-17-3,2017-05-23,2017-07-14,0.035,0.033,1,17,3,,,NA,,2017-05-23,49,0.034,2.522193575597611,0.1003096231370944,2.522193575597611
931,1-17-5,2017-05-23,2017-07-14,0.033,0.032,1,17,5,,,NA,,2017-05-23,49,0.0325,2.4096542904178175,0.1024355998141423,2.4096542904178175
839,1-24-1,2017-05-23,2017-07-14,0.047,0.047,1,24,1,,,NA,evap,2017-05-23,49,0.047,3.497534047155821,0.092205026048501,3.497534047155821
863,1-24-2,2017-05-23,2017-07-14,0.036,0.034,1,24,2,,,NA,evap,2017-05-23,49,0.035,2.5972197657174734,0.09901271094186438,2.5972197657174734
887,1-24-3,2017-05-23,2017-07-14,0.021,0.038,1,24,3,,,NA,evap,2017-05-23,49,0.0295,2.1845757200582305,0.10728890855914425,2.1845757200582305
911,1-24-4,2017-05-23,2017-07-14,0.054,0.056,1,24,4,,,NA,evap,2017-05-23,49,0.055,4.097743568114719,0.09736728131536951,4.097743568114719
935,1-24-5,2017-05-23,2017-07-14,0.061,0.06,1,24,5,,,NA,evap,2017-05-23,49,0.0605,4.510387613773962,0.10492882940822573,4.510387613773962
843,1-31-1,2017-05-23,2017-07-14,0.073,0.072,1,31,1,,,NA,evap,2017-05-23,49,0.0725,5.410701895212309,0.12950287970282076,5.410701895212309
867,1-31-2,2017-05-23,2017-07-14,0.068,0.064,1,31,2,,,NA,evap,2017-05-23,49,0.066,4.923031659433205,0.11505616648299004,4.923031659433205
891,1-31-3,2017-05-23,2017-07-14,0.075,0.073,1,31,3,,,NA,evap,2017-05-23,49,0.074,5.523241180392103,0.1331345363430483,5.523241180392103
915,1-31-4,2017-05-23,2017-07-14,0.06,0.061,1,31,4,,,NA,evap,2017-05-23,49,0.0605,4.510387613773962,0.10492882940822573,4.510387613773962
939,1-31-5,2017-05-23,2017-07-14,0.074,0.073,1,31,5,,,NA,evap,2017-05-23,49,0.0735,5.4857280853321715,0.13191322258621196,5.4857280853321715
947,2001-03-01,2017-06-15,2017-07-14,0.025,0.02,1,3,1,,,NA,,2017-06-15,72,0.0225,1.6593923892191946,0.12121771757595787,1.6593923892191946
948,2001-03-02,2017-06-15,2017-07-14,0.02,0.019,1,3,2,,,NA,,2017-06-15,72,0.0195,1.4343138188596076,0.12807815235441283,1.4343138188596076
949,2001-03-03,2017-06-15,2017-07-14,0.023,0.022,1,3,3,,,NA,,2017-06-15,72,0.0225,1.6593923892191946,0.12121771757595787,1.6593923892191946
950,2001-03-04,2017-06-15,2017-07-14,0.027,0.031,1,3,4,,,NA,,2017-06-15,72,0.028999999999999998,2.1470626249982994,0.10816999794759434,2.1470626249982994
951,2001-03-05,2017-06-15,2017-07-14,0.038,0.036,1,3,5,,,NA,,2017-06-15,72,0.037,2.7472721459571976,0.09672513542469914,2.7472721459571976
154,2002-03-01,2017-04-18,2017-06-28,0.034,0.035,2,3,1,,,NA,,2017-04-18,7,0.0345,3.6028044997118975,0.11540841444716313,3.6028044997118975
178,2002-03-02,2017-04-18,2017-06-28,0.053,0.055,2,3,2,,,NA,,2017-04-18,7,0.054,5.0068356515634935,0.1510131065045585,5.0068356515634935
202,2002-03-03,2017-04-18,2017-06-28,0.06,0.059,2,3,3,,,NA,,2017-04-18,7,0.0595,5.402844437983174,0.16775506109986668,5.402844437983174
226,2002-03-04,2017-04-18,2017-06-28,0.061,0.061,2,3,4,,,NA,,2017-04-18,7,0.061,5.510846834279451,0.17262815211624657,5.510846834279451
250,2002-03-05,2017-04-18,2017-06-28,0.054,0.055,2,3,5,,,NA,,2017-04-18,7,0.0545,5.0428364503289185,0.15245240182061867,5.0428364503289185
158,2002-10-01,2017-04-18,2017-06-28,0.01,0.011,2,10,1,,,NA,,2017-04-18,7,0.010499999999999999,1.874766158971471,0.1478200249708849,1.874766158971471
182,2002-10-02,2017-04-18,2017-06-28,0.028,0.029,2,10,2,,,NA,,2017-04-18,7,0.0285,3.170794914526791,0.11559274628510709,3.170794914526791
206,2002-10-03,2017-04-18,2017-06-28,0.041,0.036,2,10,3,,,NA,,2017-04-18,7,0.0385,3.8908108898353015,0.11859558376714438,3.8908108898353015
230,2002-10-04,2017-04-18,2017-06-28,0.025,0.027,2,10,4,,,NA,,2017-04-18,7,0.026000000000000002,2.9907909206996632,0.1174338856648963,2.9907909206996632
254,2002-10-05,2017-04-18,2017-06-28,0.041,0.043,2,10,5,,,NA,,2017-04-18,7,0.041999999999999996,4.14281648119328,0.12339191115592828,4.14281648119328
186,2-17-2,2017-04-18,2017-06-28,0.054,0.057,2,17,2,,,NA,,2017-04-18,7,0.0555,5.11483804785977,0.15538442714979456,5.11483804785977
210,2-17-3,2017-04-18,2017-06-28,0,0,2,17,3,,,NA,,2017-04-18,7,0,1.1187493848975347,0.180539987561904,1.1187493848975347
234,2-17-4,2017-04-18,2017-06-28,0.028,0.025,2,17,4,,,NA,,2017-04-18,7,0.026500000000000003,3.0267917194650886,0.11698527967395196,3.0267917194650886
258,2-17-5,2017-04-18,2017-06-28,0,0,2,17,5,,,NA,,2017-04-18,7,0,1.1187493848975347,0.180539987561904,1.1187493848975347
166,2-24-1,2017-04-18,2017-06-28,-0.004,0,2,24,1,,,19.36363636,evap,2017-04-18,7,-0.002,0.9747461898358325,0.18741670940104313,0.9747461898358325
190,2-24-2,2017-04-18,2017-06-28,0.02,0.022,2,24,2,,,19.36363636,evap,2017-04-18,7,0.020999999999999998,2.630782933045407,0.1239943417198942,2.630782933045407
262,2-24-5,2017-04-18,2017-06-28,0.022,0.025,2,24,5,,,19.36363636,evap,2017-04-18,7,0.0235,2.8107869268725354,0.12025676182220077,2.8107869268725354
170,2-31-1,2017-04-18,2017-06-28,0.014,0.01,2,31,1,,,18.88636364,evap,2017-04-18,7,0.012,1.9827685552677479,0.1437508328524237,1.9827685552677479
218,2-31-3,2017-04-18,2017-06-28,0.025,0.029,2,31,3,sample mixed with 2-31-4,mixed,18.88636364,evap,2017-04-18,7,0.027000000000000003,3.0627925182305145,0.11657646112551576,3.0627925182305145
242,2-31-4,2017-04-18,2017-06-28,0.047,0.046,2,31,4,,,18.88636364,evap,2017-04-18,7,0.0465,4.4668236700821105,0.13196441747569956,4.4668236700821105
266,2-31-5,2017-04-18,2017-06-28,0.027,0.026,2,31,5,,,18.88636364,evap,2017-04-18,7,0.0265,3.0267917194650886,0.11698527967395196,3.0267917194650886
174,2-38-1,2017-04-18,2017-06-28,0.039,0.042,2,38,1,,,18.41,evap,2017-04-18,7,0.0405,4.034814084897004,0.12112009310541348,4.034814084897004
198,2-38-2,2017-04-18,2017-06-28,0.034,0.031,2,38,2,,,18.73,evap,2017-04-18,7,0.0325,3.458801304650195,0.11479745740277023,3.458801304650195
222,2-38-3,2017-04-18,2017-06-28,0.016,0.018,2,38,3,,,18.25,evap,2017-04-18,7,0.017,2.342776542922003,0.13167565472818227,2.342776542922003
246,2-38-4,2017-04-18,2017-06-28,0.038,0.038,2,38,4,,,18.41,evap,2017-04-18,7,0.038,3.8548100910698757,0.11805852382682698,3.8548100910698757
270,2-38-5,2017-04-18,2017-06-28,0,0,2,38,5,,,18.25,evap,2017-04-18,7,0,1.1187493848975347,0.180539987561904,1.1187493848975347
283,2002-03-01,2017-04-25,2017-06-29,0.047,0.041,2,3,1,,,NA,,2017-04-25,14,0.044,4.286819676254982,0.12689246379059507,4.286819676254982
307,2002-03-02,2017-04-25,2017-06-29,0.048,0.044,2,3,2,,,NA,,2017-04-25,14,0.046,4.430822871316685,0.1308918275404979,4.430822871316685
331,2002-03-03,2017-04-25,2017-06-29,0.069,0.069,2,3,3,,,NA,,2017-04-25,14,0.069,6.08685961452626,0.20029466388200431,6.08685961452626
355,2002-03-04,2017-04-25,2017-06-29,0.062,0.063,2,3,4,,,NA,,2017-04-25,14,0.0625,5.618849230575727,0.17761276562396558,5.618849230575727
379,2002-03-05,2017-04-25,2017-06-29,0.036,0.033,2,3,5,,,NA,,2017-04-25,14,0.0345,3.6028044997118975,0.11540841444716313,3.6028044997118975
287,2002-10-01,2017-04-25,2017-06-29,0.012,0.013,2,10,1,,,NA,,2017-04-25,14,0.0125,2.0187693540331733,0.14243655057765742,2.0187693540331733
311,2002-10-02,2017-04-25,2017-06-29,0.013,0.013,2,10,2,,,NA,,2017-04-25,14,0.013,2.0547701527985986,0.14114431410891823,2.0547701527985986
335,2002-10-03,2017-04-25,2017-06-29,0.029,0.027,2,10,3,0.5ml,low_vol,NA,,2017-04-25,14,0.028,3.1347941157613652,0.11587982980320206,3.1347941157613652
383,2002-10-05,2017-04-25,2017-06-29,0.007,0.008,2,10,5,,,NA,,2017-04-25,14,0.0075,1.6587613663789178,0.1564767303750611,1.6587613663789178
291,2-17-1,2017-04-25,2017-06-29,0.019,0.02,2,17,1,,,NA,,2017-04-25,14,0.0195,2.522780536749131,0.12664308598867388,2.522780536749131
315,2-17-2,2017-04-25,2017-06-29,0.014,0.013,2,17,2,,,NA,,2017-04-25,14,0.0135,2.0907709515640245,0.13987473445984336,2.0907709515640245
339,2-17-3,2017-04-25,2017-06-29,0.014,0.012,2,17,3,,,NA,,2017-04-25,14,0.013000000000000001,2.054770152798599,0.14114431410891823,2.054770152798599
363,2-17-4,2017-04-25,2017-06-29,0.029,0.03,2,17,4,,,NA,,2017-04-25,14,0.0295,3.242796512057642,0.11514257023846218,3.242796512057642
387,2-17-5,2017-04-25,2017-06-29,0.009,0.007,2,17,5,,,NA,,2017-04-25,14,0.008,1.6947621651443434,0.1549894800058761,1.6947621651443434
295,2-24-1,2017-04-25,2017-06-29,0.014,0.015,2,24,1,,,18.72727273,evap,2017-04-25,14,0.014499999999999999,2.1627725490948757,0.1374060465206647,2.1627725490948757
319,2-24-2,2017-04-25,2017-06-29,0.038,0.04,2,24,2,,,18.72727273,evap,2017-04-25,14,0.039,3.9268116886007274,0.11917083284130124,3.9268116886007274
343,2-24-3,2017-04-25,2017-06-29,0.015,0.017,2,24,3,flowcammed after medium added,,18.72727273,evap,2017-04-25,14,0.016,2.2707749453911523,0.13388884593824452,2.2707749453911523
367,2-24-4,2017-04-25,2017-06-29,0.014,0.011,2,24,4,,,18.72727273,evap,2017-04-25,14,0.0125,2.0187693540331733,0.14243655057765742,2.0187693540331733
391,2-24-5,2017-04-25,2017-06-29,0.008,0.009,2,24,5,,,18.72727273,evap,2017-04-25,14,0.0085,1.730762963909769,0.15351934127735656,1.730762963909769
299,2-31-1,2017-04-25,2017-06-29,0.041,0.039,2,31,1,,,19.27272727,evap,2017-04-25,14,0.04,3.998813286131578,0.12043367316696148,3.998813286131578
323,2-31-2,2017-04-25,2017-06-29,0.024,0.028,2,31,2,,,19.27272727,evap,2017-04-25,14,0.026000000000000002,2.9907909206996632,0.1174338856648963,2.9907909206996632
347,2-31-3,2017-04-25,2017-06-29,0.028,0.028,2,31,3,,,19.27272727,evap,2017-04-25,14,0.028,3.1347941157613652,0.11587982980320206,3.1347941157613652
371,2-31-4,2017-04-25,2017-06-29,0.015,0.016,2,31,4,,,19.27272727,evap,2017-04-25,14,0.0155,2.2347741466257265,0.13503559449694624,2.2347741466257265
395,2-31-5,2017-04-25,2017-06-29,0.026,0.024,2,31,5,,,19.27272727,evap,2017-04-25,14,0.025,2.918789323168812,0.11844861162816658,2.918789323168812
303,2-38-1,2017-04-25,2017-06-29,0.021,0.023,2,38,1,,,18.32,evap,2017-04-25,14,0.022,2.702784530576259,0.1223944490667637,2.702784530576259
327,2-38-2,2017-04-25,2017-06-29,0.025,0.026,2,38,2,,,18.95,evap,2017-04-25,14,0.025500000000000002,2.954790121934238,0.11792182501317741,2.954790121934238
351,2-38-3,2017-04-25,2017-06-29,0.027,0.024,2,38,3,,,18.5,evap,2017-04-25,14,0.025500000000000002,2.954790121934238,0.11792182501317741,2.954790121934238
375,2-38-4,2017-04-25,2017-06-29,0.028,0.027,2,38,4,,,18.32,evap,2017-04-25,14,0.0275,3.0987933169959394,0.11620784993632885,3.0987933169959394
399,2-38-5,2017-04-25,2017-06-29,0.024,0.024,2,38,5,,,18.5,evap,2017-04-25,14,0.024,2.846787725637961,0.11961663584720056,2.846787725637961
404,2002-03-01,2017-05-02,2017-06-30,0.054,0.055,2,3,1,,,NA,,2017-05-02,21,0.0545,5.0428364503289185,0.15245240182061867,5.0428364503289185
428,2002-03-02,2017-05-02,2017-06-30,0.079,0.084,2,3,2,,,NA,,2017-05-02,21,0.0815,6.986879583661898,0.24738372647132278,6.986879583661898
452,2002-03-03,2017-05-02,2017-06-30,0.058,0.056,2,3,3,,,NA,,2017-05-02,21,0.057,5.222840444156047,0.15990865922849926,5.222840444156047
476,2002-03-04,2017-05-02,2017-06-30,0.054,0.056,2,3,4,,,NA,,2017-05-02,21,0.055,5.078837249094344,0.15390967732963687,5.078837249094344
500,2002-03-05,2017-05-02,2017-06-30,0.057,0.057,2,3,5,,,NA,,2017-05-02,21,0.057,5.222840444156047,0.15990865922849926,5.222840444156047
408,2002-10-01,2017-05-02,2017-06-30,0.041,0.042,2,10,1,,,NA,,2017-05-02,21,0.0415,4.106815682427855,0.12259985320944325,4.106815682427855
432,2002-10-02,2017-05-02,2017-06-30,0.032,0.036,2,10,2,,,NA,,2017-05-02,21,0.034,3.5668037009464717,0.11519298783025976,3.5668037009464717
456,2002-10-03,2017-05-02,2017-06-30,0.033,0.038,2,10,3,,,NA,,2017-05-02,21,0.035500000000000004,3.6748060972427483,0.11596331271336507,3.6748060972427483
504,2002-10-05,2017-05-02,2017-06-30,0.027,0.034,2,10,5,,,NA,,2017-05-02,21,0.0305,3.3147981095884926,0.11485926105013257,3.3147981095884926
412,2-17-1,2017-05-02,2017-06-30,0.031,0.029,2,17,1,,,NA,,2017-05-02,21,0.03,3.278797310823067,0.1149799631674632,3.278797310823067
436,2-17-2,2017-05-02,2017-06-30,0.029,0.029,2,17,2,,,NA,,2017-05-02,21,0.029,3.206795713292216,0.11534690504025893,3.206795713292216
460,2-17-3,2017-05-02,2017-06-30,0.031,0.033,2,17,3,,,NA,,2017-05-02,21,0.032,3.4228005058847693,0.11474967723994824,3.4228005058847693
484,2-17-4,2017-05-02,2017-06-30,0.025,0.022,2,17,4,,,NA,,2017-05-02,21,0.0235,2.8107869268725354,0.12025676182220077,2.8107869268725354
508,2-17-5,2017-05-02,2017-06-30,0.048,0.046,2,17,5,,,NA,,2017-05-02,21,0.047,4.502824468847535,0.13306472828149954,4.502824468847535
416,2-24-1,2017-05-02,2017-06-30,0.046,0.036,2,24,1,,,18.09090909,evap,2017-05-02,21,0.040999999999999995,4.070814883662429,0.12184236432932871,4.070814883662429
440,2-24-2,2017-05-02,2017-06-30,0.035,0.035,2,24,2,,,18.09090909,evap,2017-05-02,21,0.035,3.6388052984773234,0.11566528120085681,3.6388052984773234
464,2-24-3,2017-05-02,2017-06-30,0.032,0.026,2,24,3,0.5ml,low_vol,18.09090909,evap,2017-05-02,21,0.028999999999999998,3.206795713292216,0.11534690504025893,3.206795713292216
488,2-24-4,2017-05-02,2017-06-30,0.029,0.026,2,24,4,,,18.09090909,evap,2017-05-02,21,0.0275,3.0987933169959394,0.11620784993632885,3.0987933169959394
512,2-24-5,2017-05-02,2017-06-30,0.079,0.083,2,24,5,,,18.09090909,evap,2017-05-02,21,0.081,6.950878784896473,0.2454370555797905,6.950878784896473
420,2-31-1,2017-05-02,2017-06-30,0.047,0.05,2,31,1,,,18.15909091,evap,2017-05-02,21,0.0485,4.610826865143813,0.13652519925688048,4.610826865143813
444,2-31-2,2017-05-02,2017-06-30,0.046,0.048,2,31,2,,,18.15909091,evap,2017-05-02,21,0.047,4.502824468847535,0.13306472828149954,4.502824468847535
468,2-31-3,2017-05-02,2017-06-30,0.046,0.047,2,31,3,,,18.15909091,evap,2017-05-02,21,0.0465,4.4668236700821105,0.13196441747569956,4.4668236700821105
492,2-31-4,2017-05-02,2017-06-30,0.04,0.029,2,31,4,,,18.15909091,evap,2017-05-02,21,0.0345,3.6028044997118975,0.11540841444716313,3.6028044997118975
516,2-31-5,2017-05-02,2017-06-30,0.038,0.038,2,31,5,,,18.15909091,evap,2017-05-02,21,0.038,3.8548100910698757,0.11805852382682698,3.8548100910698757
424,2-38-1,2017-05-02,2017-06-30,0.04,0.043,2,38,1,,,18.73,evap,2017-05-02,21,0.041499999999999995,4.106815682427855,0.12259985320944325,4.106815682427855
448,2-38-2,2017-05-02,2017-06-30,0.04,0.04,2,38,2,,,18.68,evap,2017-05-02,21,0.04,3.998813286131578,0.12043367316696148,3.998813286131578
472,2-38-3,2017-05-02,2017-06-30,0.046,0.038,2,38,3,,,18.75,evap,2017-05-02,21,0.041999999999999996,4.14281648119328,0.12339191115592828,4.14281648119328
520,2-38-5,2017-05-02,2017-06-30,0.031,0.034,2,38,5,,,18.75,evap,2017-05-02,21,0.0325,3.458801304650195,0.11479745740277023,3.458801304650195
525,2002-03-01,2017-05-09,2017-06-30,0.034,0.032,2,3,1,,,NA,,2017-05-09,28,0.033,3.494802103415621,0.11488734262628199,3.494802103415621
537,2002-03-02,2017-05-09,2017-06-30,0.048,0.047,2,3,2,,,NA,,2017-05-09,28,0.0475,4.538825267612961,0.13419207806602143,4.538825267612961
549,2002-03-03,2017-05-09,2017-06-30,0.051,0.05,2,3,3,,,NA,,2017-05-09,28,0.0505,4.7548300602055145,0.1414867206011578,4.7548300602055145
561,2002-03-04,2017-05-09,2017-06-30,0.036,0.037,2,3,4,,,NA,,2017-05-09,28,0.0365,3.746807694773599,0.11668156472290074,3.746807694773599
573,2002-03-05,2017-05-09,2017-06-30,0.047,0.044,2,3,5,,,NA,,2017-05-09,28,0.0455,4.394822072551259,0.1298476454318733,4.394822072551259
527,2002-10-01,2017-05-09,2017-06-30,0,0.005,2,10,1,,,NA,,2017-05-09,28,0.0025,1.2987533787246623,0.17219033181107674,1.2987533787246623
539,2002-10-02,2017-05-09,2017-06-30,0.024,0.026,2,10,2,,,NA,,2017-05-09,28,0.025,2.918789323168812,0.11844861162816658,2.918789323168812
551,2002-10-03,2017-05-09,2017-06-30,0.018,0.018,2,10,3,,,NA,,2017-05-09,28,0.018,2.414778140452854,0.12957408270944157,2.414778140452854
575,2002-10-05,2017-05-09,2017-06-30,0.013,0.014,2,10,5,,,NA,,2017-05-09,28,0.0135,2.0907709515640245,0.13987473445984336,2.0907709515640245
529,2-17-1,2017-05-09,2017-06-30,0.001,0,2,17,1,,,NA,,2017-05-09,28,5e-4,1.1547501836629603,0.1788471325481208,1.1547501836629603
541,2-17-2,2017-05-09,2017-06-30,0.02,0.017,2,17,2,0.5 ml,low_vol,NA,,2017-05-09,28,0.018500000000000003,2.4507789392182797,0.12856687577335402,2.4507789392182797
553,2-17-3,2017-05-09,2017-06-30,0.01,0.013,2,17,3,,,NA,,2017-05-09,28,0.0115,1.9467677565023223,0.1450865618215163,1.9467677565023223
565,2-17-4,2017-05-09,2017-06-30,0.018,0.021,2,17,4,,,NA,,2017-05-09,28,0.0195,2.522780536749131,0.12664308598867388,2.522780536749131
577,2-17-5,2017-05-09,2017-06-30,0.02,0.018,2,17,5,,,NA,,2017-05-09,28,0.019,2.4867797379837056,0.12758964555310978,2.4867797379837056
531,2-24-1,2017-05-09,2017-06-30,0.002,0.001,2,24,1,,,19.45454545,evap,2017-05-09,28,0.0015,1.2267517811938113,0.1754951527954783,1.2267517811938113
